current_tick,occupation_rate
431.0,5.555555555555555
432.0,5.555555555555555
433.0,5.555555555555555
434.0,5.555555555555555
435.0,5.555555555555555
436.0,5.555555555555555
437.0,5.555555555555555
438.0,5.555555555555555
439.0,5.555555555555555
440.0,5.555555555555555
441.0,5.555555555555555
442.0,5.555555555555555
443.0,5.555555555555555
444.0,5.555555555555555
445.0,5.555555555555555
446.0,5.555555555555555
447.0,5.555555555555555
448.0,5.555555555555555
449.0,5.555555555555555
450.0,5.555555555555555
451.0,5.555555555555555
452.0,5.555555555555555
453.0,5.555555555555555
454.0,5.555555555555555
455.0,5.555555555555555
456.0,5.555555555555555
457.0,5.555555555555555
458.0,5.555555555555555
459.0,5.555555555555555
460.0,5.555555555555555
461.0,5.555555555555555
462.0,5.555555555555555
463.0,5.555555555555555
464.0,5.555555555555555
465.0,5.555555555555555
466.0,5.555555555555555
467.0,5.555555555555555
468.0,5.555555555555555
469.0,5.555555555555555
470.0,5.555555555555555
471.0,5.555555555555555
472.0,5.555555555555555
473.0,5.555555555555555
474.0,5.555555555555555
475.0,5.555555555555555
476.0,5.555555555555555
477.0,5.555555555555555
478.0,5.555555555555555
479.0,5.555555555555555
480.0,5.555555555555555
481.0,5.555555555555555
482.0,5.555555555555555
483.0,5.555555555555555
484.0,5.555555555555555
485.0,5.555555555555555
486.0,5.555555555555555
487.0,5.555555555555555
488.0,5.555555555555555
489.0,5.555555555555555
490.0,5.555555555555555
491.0,5.555555555555555
492.0,5.555555555555555
493.0,5.555555555555555
494.0,5.555555555555555
495.0,5.555555555555555
496.0,5.555555555555555
497.0,5.555555555555555
498.0,5.555555555555555
499.0,5.555555555555555
500.0,5.555555555555555
501.0,5.555555555555555
502.0,5.555555555555555
503.0,5.555555555555555
504.0,5.555555555555555
505.0,5.555555555555555
506.0,5.555555555555555
507.0,5.555555555555555
508.0,5.555555555555555
509.0,5.555555555555555
510.0,5.555555555555555
511.0,5.555555555555555
512.0,5.555555555555555
513.0,5.555555555555555
514.0,5.555555555555555
515.0,5.555555555555555
516.0,5.555555555555555
517.0,5.555555555555555
518.0,5.555555555555555
519.0,5.555555555555555
520.0,5.555555555555555
521.0,5.555555555555555
522.0,5.555555555555555
523.0,5.555555555555555
524.0,5.555555555555555
525.0,5.555555555555555
526.0,5.555555555555555
527.0,5.555555555555555
528.0,5.555555555555555
529.0,5.555555555555555
530.0,5.555555555555555
531.0,5.555555555555555
532.0,5.555555555555555
533.0,5.555555555555555
534.0,5.555555555555555
535.0,5.555555555555555
536.0,5.555555555555555
537.0,5.555555555555555
538.0,5.555555555555555
539.0,5.555555555555555
540.0,5.555555555555555
541.0,5.555555555555555
542.0,5.555555555555555
543.0,5.555555555555555
544.0,5.555555555555555
545.0,5.555555555555555
546.0,5.555555555555555
547.0,5.555555555555555
548.0,5.555555555555555
549.0,5.555555555555555
550.0,5.555555555555555
551.0,5.555555555555555
552.0,5.555555555555555
553.0,11.11111111111111
554.0,11.11111111111111
555.0,11.11111111111111
556.0,11.11111111111111
557.0,11.11111111111111
558.0,11.11111111111111
559.0,11.11111111111111
560.0,11.11111111111111
561.0,11.11111111111111
562.0,5.555555555555555
563.0,5.555555555555555
564.0,5.555555555555555
565.0,5.555555555555555
566.0,5.555555555555555
567.0,5.555555555555555
568.0,5.555555555555555
569.0,5.555555555555555
570.0,5.555555555555555
571.0,5.555555555555555
572.0,5.555555555555555
573.0,5.555555555555555
574.0,5.555555555555555
575.0,5.555555555555555
576.0,5.555555555555555
577.0,5.555555555555555
578.0,5.555555555555555
579.0,5.555555555555555
580.0,5.555555555555555
581.0,5.555555555555555
582.0,5.555555555555555
583.0,5.555555555555555
584.0,5.555555555555555
585.0,5.555555555555555
586.0,5.555555555555555
587.0,5.555555555555555
588.0,5.555555555555555
589.0,5.555555555555555
590.0,5.555555555555555
591.0,5.555555555555555
592.0,5.555555555555555
593.0,5.555555555555555
594.0,5.555555555555555
595.0,5.555555555555555
596.0,5.555555555555555
597.0,5.555555555555555
598.0,5.555555555555555
599.0,5.555555555555555
600.0,5.555555555555555
601.0,5.555555555555555
602.0,5.555555555555555
603.0,5.555555555555555
604.0,5.555555555555555
605.0,5.555555555555555
606.0,5.555555555555555
607.0,5.555555555555555
608.0,5.555555555555555
609.0,5.555555555555555
610.0,5.555555555555555
611.0,5.555555555555555
612.0,5.555555555555555
613.0,5.555555555555555
614.0,5.555555555555555
615.0,5.555555555555555
616.0,5.555555555555555
617.0,5.555555555555555
618.0,5.555555555555555
619.0,5.555555555555555
620.0,11.11111111111111
621.0,11.11111111111111
622.0,11.11111111111111
623.0,11.11111111111111
624.0,11.11111111111111
625.0,16.666666666666664
626.0,16.666666666666664
627.0,16.666666666666664
628.0,16.666666666666664
629.0,16.666666666666664
630.0,16.666666666666664
631.0,16.666666666666664
632.0,16.666666666666664
633.0,16.666666666666664
634.0,16.666666666666664
635.0,16.666666666666664
636.0,16.666666666666664
637.0,16.666666666666664
638.0,16.666666666666664
639.0,16.666666666666664
640.0,16.666666666666664
641.0,16.666666666666664
642.0,16.666666666666664
643.0,16.666666666666664
644.0,16.666666666666664
645.0,16.666666666666664
646.0,16.666666666666664
647.0,16.666666666666664
648.0,16.666666666666664
649.0,16.666666666666664
650.0,16.666666666666664
651.0,16.666666666666664
652.0,16.666666666666664
653.0,16.666666666666664
654.0,16.666666666666664
655.0,16.666666666666664
656.0,16.666666666666664
657.0,16.666666666666664
658.0,16.666666666666664
659.0,16.666666666666664
660.0,16.666666666666664
661.0,16.666666666666664
662.0,16.666666666666664
663.0,16.666666666666664
664.0,16.666666666666664
665.0,16.666666666666664
666.0,16.666666666666664
667.0,16.666666666666664
668.0,16.666666666666664
669.0,16.666666666666664
670.0,16.666666666666664
671.0,16.666666666666664
672.0,16.666666666666664
673.0,16.666666666666664
674.0,16.666666666666664
675.0,16.666666666666664
676.0,16.666666666666664
677.0,16.666666666666664
678.0,16.666666666666664
679.0,16.666666666666664
680.0,16.666666666666664
681.0,16.666666666666664
682.0,16.666666666666664
683.0,16.666666666666664
684.0,22.22222222222222
685.0,22.22222222222222
686.0,22.22222222222222
687.0,22.22222222222222
688.0,22.22222222222222
689.0,22.22222222222222
690.0,22.22222222222222
691.0,22.22222222222222
692.0,22.22222222222222
693.0,22.22222222222222
694.0,22.22222222222222
695.0,22.22222222222222
696.0,22.22222222222222
697.0,22.22222222222222
698.0,22.22222222222222
699.0,22.22222222222222
700.0,22.22222222222222
701.0,22.22222222222222
702.0,22.22222222222222
703.0,22.22222222222222
704.0,22.22222222222222
705.0,22.22222222222222
706.0,22.22222222222222
707.0,22.22222222222222
708.0,22.22222222222222
709.0,22.22222222222222
710.0,22.22222222222222
711.0,22.22222222222222
712.0,22.22222222222222
713.0,22.22222222222222
714.0,22.22222222222222
715.0,22.22222222222222
716.0,22.22222222222222
717.0,22.22222222222222
718.0,22.22222222222222
719.0,22.22222222222222
720.0,22.22222222222222
721.0,22.22222222222222
722.0,22.22222222222222
723.0,22.22222222222222
724.0,22.22222222222222
725.0,22.22222222222222
726.0,22.22222222222222
727.0,22.22222222222222
728.0,22.22222222222222
729.0,22.22222222222222
730.0,22.22222222222222
731.0,22.22222222222222
732.0,22.22222222222222
733.0,27.77777777777778
734.0,27.77777777777778
735.0,27.77777777777778
736.0,27.77777777777778
737.0,27.77777777777778
738.0,27.77777777777778
739.0,27.77777777777778
740.0,27.77777777777778
741.0,27.77777777777778
742.0,27.77777777777778
743.0,27.77777777777778
744.0,27.77777777777778
745.0,27.77777777777778
746.0,27.77777777777778
747.0,27.77777777777778
748.0,27.77777777777778
749.0,27.77777777777778
750.0,27.77777777777778
751.0,27.77777777777778
752.0,27.77777777777778
753.0,27.77777777777778
754.0,27.77777777777778
755.0,27.77777777777778
756.0,27.77777777777778
757.0,27.77777777777778
758.0,27.77777777777778
759.0,27.77777777777778
760.0,27.77777777777778
761.0,27.77777777777778
762.0,27.77777777777778
763.0,27.77777777777778
764.0,27.77777777777778
765.0,27.77777777777778
766.0,27.77777777777778
767.0,27.77777777777778
768.0,27.77777777777778
769.0,27.77777777777778
770.0,27.77777777777778
771.0,27.77777777777778
772.0,33.33333333333333
773.0,33.33333333333333
774.0,33.33333333333333
775.0,33.33333333333333
776.0,38.88888888888889
777.0,33.33333333333333
778.0,33.33333333333333
779.0,33.33333333333333
780.0,33.33333333333333
781.0,33.33333333333333
782.0,38.88888888888889
783.0,38.88888888888889
784.0,38.88888888888889
785.0,38.88888888888889
786.0,38.88888888888889
787.0,38.88888888888889
788.0,38.88888888888889
789.0,38.88888888888889
790.0,38.88888888888889
791.0,38.88888888888889
792.0,38.88888888888889
793.0,44.44444444444444
794.0,44.44444444444444
795.0,44.44444444444444
796.0,44.44444444444444
797.0,44.44444444444444
798.0,44.44444444444444
799.0,44.44444444444444
800.0,38.88888888888889
801.0,38.88888888888889
802.0,38.88888888888889
803.0,38.88888888888889
804.0,38.88888888888889
805.0,38.88888888888889
806.0,38.88888888888889
807.0,38.88888888888889
808.0,38.88888888888889
809.0,38.88888888888889
810.0,38.88888888888889
811.0,38.88888888888889
812.0,38.88888888888889
813.0,44.44444444444444
814.0,44.44444444444444
815.0,44.44444444444444
816.0,44.44444444444444
817.0,44.44444444444444
818.0,44.44444444444444
819.0,44.44444444444444
820.0,44.44444444444444
821.0,44.44444444444444
822.0,44.44444444444444
823.0,44.44444444444444
824.0,44.44444444444444
825.0,44.44444444444444
826.0,44.44444444444444
827.0,44.44444444444444
828.0,44.44444444444444
829.0,44.44444444444444
830.0,44.44444444444444
831.0,44.44444444444444
832.0,44.44444444444444
833.0,44.44444444444444
834.0,44.44444444444444
835.0,44.44444444444444
836.0,44.44444444444444
837.0,38.88888888888889
838.0,38.88888888888889
839.0,38.88888888888889
840.0,38.88888888888889
841.0,38.88888888888889
842.0,38.88888888888889
843.0,38.88888888888889
844.0,38.88888888888889
845.0,38.88888888888889
846.0,38.88888888888889
847.0,38.88888888888889
848.0,38.88888888888889
849.0,38.88888888888889
850.0,38.88888888888889
851.0,38.88888888888889
852.0,38.88888888888889
853.0,38.88888888888889
854.0,38.88888888888889
855.0,38.88888888888889
856.0,38.88888888888889
857.0,38.88888888888889
858.0,38.88888888888889
859.0,38.88888888888889
860.0,38.88888888888889
861.0,38.88888888888889
862.0,38.88888888888889
863.0,38.88888888888889
864.0,38.88888888888889
865.0,38.88888888888889
866.0,38.88888888888889
867.0,38.88888888888889
868.0,38.88888888888889
869.0,38.88888888888889
870.0,44.44444444444444
871.0,44.44444444444444
872.0,44.44444444444444
873.0,44.44444444444444
874.0,44.44444444444444
875.0,44.44444444444444
876.0,44.44444444444444
877.0,44.44444444444444
878.0,44.44444444444444
879.0,44.44444444444444
880.0,44.44444444444444
881.0,44.44444444444444
882.0,44.44444444444444
883.0,44.44444444444444
884.0,44.44444444444444
885.0,44.44444444444444
886.0,44.44444444444444
887.0,44.44444444444444
888.0,44.44444444444444
889.0,44.44444444444444
890.0,38.88888888888889
891.0,44.44444444444444
892.0,38.88888888888889
893.0,38.88888888888889
894.0,38.88888888888889
895.0,38.88888888888889
896.0,38.88888888888889
897.0,38.88888888888889
898.0,38.88888888888889
899.0,38.88888888888889
900.0,38.88888888888889
901.0,38.88888888888889
902.0,38.88888888888889
903.0,38.88888888888889
904.0,38.88888888888889
905.0,38.88888888888889
906.0,38.88888888888889
907.0,38.88888888888889
908.0,38.88888888888889
909.0,38.88888888888889
910.0,38.88888888888889
911.0,38.88888888888889
912.0,38.88888888888889
913.0,38.88888888888889
914.0,38.88888888888889
915.0,38.88888888888889
916.0,38.88888888888889
917.0,38.88888888888889
918.0,38.88888888888889
919.0,38.88888888888889
920.0,38.88888888888889
921.0,38.88888888888889
922.0,38.88888888888889
923.0,38.88888888888889
924.0,38.88888888888889
925.0,38.88888888888889
926.0,38.88888888888889
927.0,38.88888888888889
928.0,38.88888888888889
929.0,38.88888888888889
930.0,38.88888888888889
931.0,38.88888888888889
932.0,38.88888888888889
933.0,38.88888888888889
934.0,38.88888888888889
935.0,38.88888888888889
936.0,38.88888888888889
937.0,38.88888888888889
938.0,38.88888888888889
939.0,38.88888888888889
940.0,38.88888888888889
941.0,38.88888888888889
942.0,38.88888888888889
943.0,38.88888888888889
944.0,38.88888888888889
945.0,38.88888888888889
946.0,38.88888888888889
947.0,38.88888888888889
948.0,38.88888888888889
949.0,38.88888888888889
950.0,38.88888888888889
951.0,38.88888888888889
952.0,38.88888888888889
953.0,38.88888888888889
954.0,38.88888888888889
955.0,38.88888888888889
956.0,38.88888888888889
957.0,33.33333333333333
958.0,33.33333333333333
959.0,33.33333333333333
960.0,33.33333333333333
961.0,33.33333333333333
962.0,33.33333333333333
963.0,33.33333333333333
964.0,33.33333333333333
965.0,33.33333333333333
966.0,33.33333333333333
967.0,33.33333333333333
968.0,33.33333333333333
969.0,33.33333333333333
970.0,33.33333333333333
971.0,33.33333333333333
972.0,33.33333333333333
973.0,33.33333333333333
974.0,33.33333333333333
975.0,33.33333333333333
976.0,33.33333333333333
977.0,33.33333333333333
978.0,33.33333333333333
979.0,33.33333333333333
980.0,33.33333333333333
981.0,33.33333333333333
982.0,33.33333333333333
983.0,33.33333333333333
984.0,33.33333333333333
985.0,33.33333333333333
986.0,33.33333333333333
987.0,33.33333333333333
988.0,33.33333333333333
989.0,33.33333333333333
990.0,33.33333333333333
991.0,33.33333333333333
992.0,33.33333333333333
993.0,33.33333333333333
994.0,33.33333333333333
995.0,33.33333333333333
996.0,33.33333333333333
997.0,33.33333333333333
998.0,33.33333333333333
999.0,33.33333333333333
1000.0,33.33333333333333
1001.0,33.33333333333333
1002.0,33.33333333333333
1003.0,33.33333333333333
1004.0,33.33333333333333
1005.0,33.33333333333333
1006.0,33.33333333333333
1007.0,33.33333333333333
1008.0,33.33333333333333
1009.0,33.33333333333333
1010.0,33.33333333333333
1011.0,33.33333333333333
1012.0,33.33333333333333
1013.0,33.33333333333333
1014.0,33.33333333333333
1015.0,33.33333333333333
1016.0,33.33333333333333
1017.0,33.33333333333333
1018.0,33.33333333333333
1019.0,33.33333333333333
1020.0,33.33333333333333
1021.0,33.33333333333333
1022.0,33.33333333333333
1023.0,33.33333333333333
1024.0,33.33333333333333
1025.0,33.33333333333333
1026.0,33.33333333333333
1027.0,33.33333333333333
1028.0,33.33333333333333
1029.0,33.33333333333333
1030.0,33.33333333333333
1031.0,33.33333333333333
1032.0,33.33333333333333
1033.0,33.33333333333333
1034.0,33.33333333333333
1035.0,33.33333333333333
1036.0,33.33333333333333
1037.0,33.33333333333333
1038.0,33.33333333333333
1039.0,33.33333333333333
1040.0,33.33333333333333
1041.0,33.33333333333333
1042.0,33.33333333333333
1043.0,33.33333333333333
1044.0,33.33333333333333
1045.0,33.33333333333333
1046.0,33.33333333333333
1047.0,33.33333333333333
1048.0,33.33333333333333
1049.0,33.33333333333333
1050.0,33.33333333333333
1051.0,33.33333333333333
1052.0,33.33333333333333
1053.0,33.33333333333333
1054.0,33.33333333333333
1055.0,33.33333333333333
1056.0,33.33333333333333
1057.0,33.33333333333333
1058.0,33.33333333333333
1059.0,33.33333333333333
1060.0,33.33333333333333
1061.0,33.33333333333333
1062.0,33.33333333333333
1063.0,33.33333333333333
1064.0,33.33333333333333
1065.0,33.33333333333333
1066.0,33.33333333333333
1067.0,33.33333333333333
1068.0,33.33333333333333
1069.0,38.88888888888889
1070.0,38.88888888888889
1071.0,38.88888888888889
1072.0,38.88888888888889
1073.0,38.88888888888889
1074.0,38.88888888888889
1075.0,38.88888888888889
1076.0,38.88888888888889
1077.0,38.88888888888889
1078.0,38.88888888888889
1079.0,38.88888888888889
1080.0,38.88888888888889
1081.0,38.88888888888889
1082.0,38.88888888888889
1083.0,38.88888888888889
1084.0,44.44444444444444
1085.0,44.44444444444444
1086.0,44.44444444444444
1087.0,44.44444444444444
1088.0,44.44444444444444
1089.0,44.44444444444444
1090.0,44.44444444444444
1091.0,44.44444444444444
1092.0,44.44444444444444
1093.0,44.44444444444444
1094.0,44.44444444444444
1095.0,44.44444444444444
1096.0,44.44444444444444
1097.0,44.44444444444444
1098.0,44.44444444444444
1099.0,44.44444444444444
1100.0,44.44444444444444
1101.0,44.44444444444444
1102.0,44.44444444444444
1103.0,44.44444444444444
1104.0,44.44444444444444
1105.0,44.44444444444444
1106.0,44.44444444444444
1107.0,44.44444444444444
1108.0,44.44444444444444
1109.0,44.44444444444444
1110.0,44.44444444444444
1111.0,44.44444444444444
1112.0,44.44444444444444
1113.0,44.44444444444444
1114.0,44.44444444444444
1115.0,44.44444444444444
1116.0,44.44444444444444
1117.0,44.44444444444444
1118.0,50.0
1119.0,50.0
1120.0,50.0
1121.0,50.0
1122.0,50.0
1123.0,50.0
1124.0,50.0
1125.0,50.0
1126.0,50.0
1127.0,50.0
1128.0,50.0
1129.0,50.0
1130.0,50.0
1131.0,50.0
1132.0,44.44444444444444
1133.0,44.44444444444444
1134.0,44.44444444444444
1135.0,44.44444444444444
1136.0,44.44444444444444
1137.0,44.44444444444444
1138.0,44.44444444444444
1139.0,44.44444444444444
1140.0,44.44444444444444
1141.0,44.44444444444444
1142.0,44.44444444444444
1143.0,44.44444444444444
1144.0,44.44444444444444
1145.0,44.44444444444444
1146.0,44.44444444444444
1147.0,44.44444444444444
1148.0,44.44444444444444
1149.0,44.44444444444444
1150.0,44.44444444444444
1151.0,44.44444444444444
1152.0,44.44444444444444
1153.0,44.44444444444444
1154.0,44.44444444444444
1155.0,44.44444444444444
1156.0,44.44444444444444
1157.0,44.44444444444444
1158.0,44.44444444444444
1159.0,44.44444444444444
1160.0,44.44444444444444
1161.0,44.44444444444444
1162.0,44.44444444444444
1163.0,44.44444444444444
1164.0,44.44444444444444
1165.0,44.44444444444444
1166.0,44.44444444444444
1167.0,44.44444444444444
1168.0,44.44444444444444
1169.0,44.44444444444444
1170.0,44.44444444444444
1171.0,44.44444444444444
1172.0,44.44444444444444
1173.0,44.44444444444444
1174.0,44.44444444444444
1175.0,44.44444444444444
1176.0,44.44444444444444
1177.0,44.44444444444444
1178.0,44.44444444444444
1179.0,44.44444444444444
1180.0,44.44444444444444
1181.0,44.44444444444444
1182.0,44.44444444444444
1183.0,44.44444444444444
1184.0,44.44444444444444
1185.0,44.44444444444444
1186.0,44.44444444444444
1187.0,44.44444444444444
1188.0,44.44444444444444
1189.0,44.44444444444444
1190.0,44.44444444444444
1191.0,44.44444444444444
1192.0,44.44444444444444
1193.0,44.44444444444444
1194.0,38.88888888888889
1195.0,38.88888888888889
1196.0,38.88888888888889
1197.0,38.88888888888889
1198.0,38.88888888888889
1199.0,38.88888888888889
1200.0,38.88888888888889
1201.0,38.88888888888889
1202.0,38.88888888888889
1203.0,33.33333333333333
1204.0,33.33333333333333
1205.0,33.33333333333333
1206.0,33.33333333333333
1207.0,33.33333333333333
1208.0,33.33333333333333
1209.0,33.33333333333333
1210.0,33.33333333333333
1211.0,33.33333333333333
1212.0,33.33333333333333
1213.0,33.33333333333333
